CustomMotor; HingeJointMotor; Time
CustomMotor; HingeJointMotor; Time
7,394137;7,394137;186,5983
7,394137;7,394137;186,5983
7,394137;7,394137;186,7983
7,394137;7,394137;186,7983
7,394137;7,394137;186,9983
7,394137;7,394137;186,9983
7,394137;7,394137;187,1983
7,394137;7,394137;187,1983
7,394137;7,394137;187,3983
7,394137;7,394137;187,3983
7,394136;7,394136;187,5983
7,394136;7,394136;187,5983
7,394137;7,394137;187,7983
7,394137;7,394137;187,7983
7,394137;7,394137;187,9983
7,394137;7,394137;187,9983
7,394137;7,394137;188,1983
7,394137;7,394137;188,1983
7,394137;7,394137;188,3983
7,394137;7,394137;188,3983
7,394136;7,394136;188,5983
7,394136;7,394136;188,5983
7,394137;7,394137;188,7983
7,394137;7,394137;188,7983
7,394136;7,394136;188,9983
7,394136;7,394136;188,9983
7,394137;7,394137;189,1983
7,394137;7,394137;189,1983
7,394137;7,394137;189,3983
7,394137;7,394137;189,3983
7,394136;7,394136;189,5983
7,394136;7,394136;189,5983
7,394137;7,394137;189,7982
7,394137;7,394137;189,7982
7,394136;7,394136;189,9982
7,394136;7,394136;189,9982
7,394137;7,394137;190,1982
7,394137;7,394137;190,1982
7,394137;7,394137;190,3982
7,394137;7,394137;190,3982
7,394137;7,394137;190,5982
7,394137;7,394137;190,5982
7,394136;7,394136;190,7982
7,394136;7,394136;190,7982
7,394137;7,394137;190,9982
7,394137;7,394137;190,9982
7,394137;7,394137;191,1982
7,394137;7,394137;191,1982
7,394136;7,394136;191,3982
7,394136;7,394136;191,3982
7,394136;7,394136;191,5982
7,394136;7,394136;191,5982
7,394136;7,394136;191,7982
7,394136;7,394136;191,7982
7,394136;7,394136;191,9982
7,394136;7,394136;191,9982
7,394136;7,394136;192,1982
7,394136;7,394136;192,1982
7,394136;7,394136;192,3982
7,394136;7,394136;192,3982
7,394137;7,394137;192,5982
7,394137;7,394137;192,5982
7,394137;7,394137;192,7982
7,394137;7,394137;192,7982
7,394137;7,394137;192,9982
7,394137;7,394137;192,9982
7,394136;7,394136;193,1982
7,394136;7,394136;193,1982
7,394136;7,394136;193,3982
7,394136;7,394136;193,3982
7,394137;7,394137;193,5982
7,394137;7,394137;193,5982
7,394136;7,394136;193,7982
7,394136;7,394136;193,7982
7,394136;7,394136;193,9982
7,394136;7,394136;193,9982
7,394137;7,394137;194,1982
7,394137;7,394137;194,1982
7,394137;7,394137;194,3982
7,394137;7,394137;194,3982
7,394136;7,394136;194,5982
7,394136;7,394136;194,5982
7,394136;7,394136;194,7982
7,394136;7,394136;194,7982
7,394136;7,394136;194,9982
7,394136;7,394136;194,9982
7,394136;7,394136;195,1982
7,394136;7,394136;195,1982
7,394136;7,394136;195,3982
7,394136;7,394136;195,3982
7,394136;7,394136;195,5982
7,394136;7,394136;195,5982
7,394136;7,394136;195,7982
7,394136;7,394136;195,7982
7,394137;7,394137;195,9982
7,394137;7,394137;195,9982
7,394137;7,394137;196,1982
7,394137;7,394137;196,1982
7,394136;7,394136;196,3981
7,394136;7,394136;196,3981
7,394136;7,394136;196,5981
7,394136;7,394136;196,5981
7,394136;7,394136;196,7981
7,394136;7,394136;196,7981
7,394137;7,394137;196,9981
7,394137;7,394137;196,9981
7,394136;7,394136;197,1981
7,394136;7,394136;197,1981
7,394136;7,394136;197,3981
7,394136;7,394136;197,3981
7,394136;7,394136;197,5981
7,394136;7,394136;197,5981
7,394137;7,394137;197,7981
7,394137;7,394137;197,7981
7,394136;7,394136;197,9981
7,394136;7,394136;197,9981
7,394138;7,394138;198,1981
7,394138;7,394138;198,1981
7,394136;7,394136;198,3981
7,394136;7,394136;198,3981
7,394137;7,394137;198,5981
7,394137;7,394137;198,5981
7,394136;7,394136;198,7981
7,394136;7,394136;198,7981
7,394136;7,394136;198,9981
7,394136;7,394136;198,9981
7,394136;7,394136;199,1981
7,394136;7,394136;199,1981
7,394136;7,394136;199,3981
7,394136;7,394136;199,3981
7,394137;7,394137;199,5981
7,394137;7,394137;199,5981
7,394136;7,394136;199,7981
7,394136;7,394136;199,7981
7,394136;7,394136;199,9981
7,394136;7,394136;199,9981
7,394137;7,394137;200,1981
7,394137;7,394137;200,1981
7,394137;7,394137;200,3981
7,394137;7,394137;200,3981
7,394136;7,394136;200,5981
7,394136;7,394136;200,5981
7,394136;7,394136;200,7981
7,394136;7,394136;200,7981
7,394136;7,394136;200,9981
7,394136;7,394136;200,9981
7,394136;7,394136;201,1981
7,394136;7,394136;201,1981
7,394136;7,394136;201,3981
7,394136;7,394136;201,3981
7,394137;7,394137;201,5981
7,394137;7,394137;201,5981
7,394137;7,394137;201,7981
7,394137;7,394137;201,7981
7,394136;7,394136;201,9981
7,394136;7,394136;201,9981
7,394136;7,394136;202,1981
7,394136;7,394136;202,1981
7,394136;7,394136;202,3981
7,394136;7,394136;202,3981
7,394136;7,394136;202,5981
7,394136;7,394136;202,5981
7,394137;7,394137;202,798
7,394137;7,394137;202,798
7,394137;7,394137;202,998
7,394137;7,394137;202,998
7,394137;7,394137;203,198
7,394137;7,394137;203,198
7,394136;7,394136;203,398
7,394136;7,394136;203,398
7,394137;7,394137;203,598
7,394137;7,394137;203,598
7,394136;7,394136;203,798
7,394136;7,394136;203,798
7,394137;7,394137;203,998
7,394137;7,394137;203,998
7,394136;7,394136;204,198
7,394136;7,394136;204,198
7,394136;7,394136;204,398
7,394136;7,394136;204,398
7,394136;7,394136;204,598
7,394136;7,394136;204,598
7,394136;7,394136;204,798
7,394136;7,394136;204,798
7,394137;7,394137;204,998
7,394137;7,394137;204,998
7,394137;7,394137;205,198
7,394137;7,394137;205,198
7,394136;7,394136;205,398
7,394136;7,394136;205,398
7,394136;7,394136;205,598
7,394136;7,394136;205,598
7,394136;7,394136;205,798
7,394136;7,394136;205,798
7,394137;7,394137;205,998
7,394137;7,394137;205,998
7,394137;7,394137;206,198
7,394137;7,394137;206,198
7,394136;7,394136;206,398
7,394136;7,394136;206,398
7,394137;7,394137;206,598
7,394137;7,394137;206,598
7,394136;7,394136;206,798
7,394136;7,394136;206,798
7,394137;7,394137;206,998
7,394137;7,394137;206,998
7,394136;7,394136;207,198
7,394136;7,394136;207,198
7,394137;7,394137;207,398
7,394137;7,394137;207,398
7,394136;7,394136;207,598
7,394136;7,394136;207,598
7,394136;7,394136;207,798
7,394136;7,394136;207,798
7,394136;7,394136;207,998
7,394136;7,394136;207,998
7,394137;7,394137;208,198
7,394137;7,394137;208,198
7,394137;7,394137;208,398
7,394137;7,394137;208,398
7,394136;7,394136;208,598
7,394136;7,394136;208,598
7,394137;7,394137;208,798
7,394137;7,394137;208,798
7,394136;7,394136;208,998
7,394136;7,394136;208,998
7,394137;7,394137;209,198
7,394137;7,394137;209,198
7,394136;7,394136;209,3979
7,394136;7,394136;209,3979
7,394136;7,394136;209,5979
7,394136;7,394136;209,5979
7,394137;7,394137;209,7979
7,394137;7,394137;209,7979
7,394136;7,394136;209,9979
7,394136;7,394136;209,9979
7,394137;7,394137;210,1979
7,394137;7,394137;210,1979
7,394137;7,394137;210,3979
7,394137;7,394137;210,3979
7,394137;7,394137;210,5979
7,394137;7,394137;210,5979
7,394137;7,394137;210,7979
7,394137;7,394137;210,7979
7,394136;7,394136;210,9979
7,394136;7,394136;210,9979
7,394137;7,394137;211,1979
7,394137;7,394137;211,1979
7,394137;7,394137;211,3979
7,394137;7,394137;211,3979
7,394136;7,394136;211,5979
7,394136;7,394136;211,5979
7,394137;7,394137;211,7979
7,394137;7,394137;211,7979
7,394137;7,394137;211,9979
7,394137;7,394137;211,9979
7,394137;7,394137;212,1979
7,394137;7,394137;212,1979
7,394136;7,394136;212,3979
7,394136;7,394136;212,3979
7,394136;7,394136;212,5979
7,394136;7,394136;212,5979
7,394137;7,394137;212,7979
7,394137;7,394137;212,7979
7,394136;7,394136;212,9979
7,394136;7,394136;212,9979
7,394137;7,394137;213,1979
7,394137;7,394137;213,1979
7,394137;7,394137;213,3979
7,394137;7,394137;213,3979
7,394136;7,394136;213,5979
7,394136;7,394136;213,5979
7,394137;7,394137;213,7979
7,394137;7,394137;213,7979
7,394137;7,394137;213,9979
7,394137;7,394137;213,9979
7,394137;7,394137;214,1979
7,394137;7,394137;214,1979
7,394136;7,394136;214,3979
7,394136;7,394136;214,3979
7,394136;7,394136;214,5979
7,394136;7,394136;214,5979
7,394136;7,394136;214,7979
7,394136;7,394136;214,7979
7,394137;7,394137;214,9979
7,394137;7,394137;214,9979
7,394137;7,394137;215,1979
7,394137;7,394137;215,1979
7,394137;7,394137;215,3979
7,394137;7,394137;215,3979
7,394136;7,394136;215,5979
7,394136;7,394136;215,5979
7,394136;7,394136;215,7979
7,394136;7,394136;215,7979
7,394136;7,394136;215,9978
7,394136;7,394136;215,9978
7,394137;7,394137;216,1978
7,394137;7,394137;216,1978
7,394136;7,394136;216,3978
7,394136;7,394136;216,3978
7,394137;7,394137;216,5978
7,394137;7,394137;216,5978
7,394136;7,394136;216,7978
7,394136;7,394136;216,7978
7,394137;7,394137;216,9978
7,394137;7,394137;216,9978
7,394136;7,394136;217,1978
7,394136;7,394136;217,1978
7,394137;7,394137;217,3978
7,394137;7,394137;217,3978
7,394136;7,394136;217,5978
7,394136;7,394136;217,5978
7,394137;7,394137;217,7978
7,394137;7,394137;217,7978
7,394136;7,394136;217,9978
7,394136;7,394136;217,9978
7,394137;7,394137;218,1978
7,394137;7,394137;218,1978
7,394136;7,394136;218,3978
7,394136;7,394136;218,3978
7,394137;7,394137;218,5978
7,394137;7,394137;218,5978
7,394137;7,394137;218,7978
7,394137;7,394137;218,7978
7,394136;7,394136;218,9978
7,394136;7,394136;218,9978
7,394136;7,394136;219,1978
7,394136;7,394136;219,1978
7,394136;7,394136;219,3978
7,394136;7,394136;219,3978
7,394137;7,394137;219,5978
7,394137;7,394137;219,5978
7,394137;7,394137;219,7978
7,394137;7,394137;219,7978
7,394137;7,394137;219,9978
7,394137;7,394137;219,9978
7,394137;7,394137;220,1978
7,394137;7,394137;220,1978
7,394137;7,394137;220,3978
7,394137;7,394137;220,3978
7,394136;7,394136;220,5978
7,394136;7,394136;220,5978
7,394137;7,394137;220,7978
7,394137;7,394137;220,7978
7,394137;7,394137;220,9978
7,394137;7,394137;220,9978
7,394136;7,394136;221,1978
7,394136;7,394136;221,1978
7,394137;7,394137;221,3978
7,394137;7,394137;221,3978
7,394136;7,394136;221,5978
7,394136;7,394136;221,5978
7,394136;7,394136;221,7978
7,394136;7,394136;221,7978
7,394136;7,394136;221,9978
7,394136;7,394136;221,9978
7,394136;7,394136;222,1978
7,394136;7,394136;222,1978
7,394136;7,394136;222,3978
7,394136;7,394136;222,3978
7,394137;7,394137;222,5977
7,394137;7,394137;222,5977
7,394137;7,394137;222,7977
7,394137;7,394137;222,7977
7,394137;7,394137;222,9977
7,394137;7,394137;222,9977
7,394136;7,394136;223,1977
7,394136;7,394136;223,1977
7,394136;7,394136;223,3977
7,394136;7,394136;223,3977
7,394136;7,394136;223,5977
7,394136;7,394136;223,5977
7,394137;7,394137;223,7977
7,394137;7,394137;223,7977
7,394137;7,394137;223,9977
7,394137;7,394137;223,9977
7,394137;7,394137;224,1977
7,394137;7,394137;224,1977
7,394136;7,394136;224,3977
7,394136;7,394136;224,3977
7,394136;7,394136;224,5977
7,394136;7,394136;224,5977
7,394136;7,394136;224,7977
7,394136;7,394136;224,7977
7,394136;7,394136;224,9977
7,394136;7,394136;224,9977
7,394136;7,394136;225,1977
7,394136;7,394136;225,1977
7,394137;7,394137;225,3977
7,394137;7,394137;225,3977
7,394136;7,394136;225,5977
7,394136;7,394136;225,5977
7,394136;7,394136;225,7977
7,394136;7,394136;225,7977
7,394136;7,394136;225,9977
7,394136;7,394136;225,9977
7,394136;7,394136;226,1977
7,394136;7,394136;226,1977
7,394137;7,394137;226,3977
7,394137;7,394137;226,3977
7,394137;7,394137;226,5977
7,394137;7,394137;226,5977
7,394136;7,394136;226,7977
7,394136;7,394136;226,7977
7,394137;7,394137;226,9977
7,394137;7,394137;226,9977
7,394137;7,394137;227,1977
7,394137;7,394137;227,1977
7,394137;7,394137;227,3977
7,394137;7,394137;227,3977
7,394136;7,394136;227,5977
7,394136;7,394136;227,5977
7,394137;7,394137;227,7977
7,394137;7,394137;227,7977
7,394136;7,394136;227,9977
7,394136;7,394136;227,9977
7,394136;7,394136;228,1977
7,394136;7,394136;228,1977
7,394136;7,394136;228,3977
7,394136;7,394136;228,3977
7,394137;7,394137;228,5977
7,394137;7,394137;228,5977
7,394137;7,394137;228,7977
7,394137;7,394137;228,7977
7,394137;7,394137;228,9977
7,394137;7,394137;228,9977
7,394137;7,394137;229,1976
7,394137;7,394137;229,1976
7,394138;7,394138;229,3976
7,394138;7,394138;229,3976
7,394137;7,394137;229,5976
7,394137;7,394137;229,5976
7,394137;7,394137;229,7976
7,394137;7,394137;229,7976
7,394136;7,394136;229,9976
7,394136;7,394136;229,9976
7,394137;7,394137;230,1976
7,394137;7,394137;230,1976
7,394136;7,394136;230,3976
7,394136;7,394136;230,3976
7,394136;7,394136;230,5976
7,394136;7,394136;230,5976
7,394137;7,394137;230,7976
7,394137;7,394137;230,7976
7,394137;7,394137;230,9976
7,394137;7,394137;230,9976
7,394136;7,394136;231,1976
7,394136;7,394136;231,1976
7,394136;7,394136;231,3976
7,394136;7,394136;231,3976
7,394136;7,394136;231,5976
7,394136;7,394136;231,5976
7,394137;7,394137;231,7976
7,394137;7,394137;231,7976
7,394137;7,394137;231,9976
7,394137;7,394137;231,9976
7,394136;7,394136;232,1976
7,394136;7,394136;232,1976
7,394136;7,394136;232,3976
7,394136;7,394136;232,3976
7,394136;7,394136;232,5976
7,394136;7,394136;232,5976
7,394136;7,394136;232,7976
7,394136;7,394136;232,7976
7,394137;7,394137;232,9976
7,394137;7,394137;232,9976
7,394136;7,394136;233,1976
7,394136;7,394136;233,1976
7,394136;7,394136;233,3976
7,394136;7,394136;233,3976
7,394136;7,394136;233,5976
7,394136;7,394136;233,5976
7,394137;7,394137;233,7976
7,394137;7,394137;233,7976
7,394136;7,394136;233,9976
7,394136;7,394136;233,9976
7,394137;7,394137;234,1976
7,394137;7,394137;234,1976
7,394137;7,394137;234,3976
7,394137;7,394137;234,3976
7,394137;7,394137;234,5976
7,394137;7,394137;234,5976
7,394136;7,394136;234,7976
7,394136;7,394136;234,7976
7,394137;7,394137;234,9976
7,394137;7,394137;234,9976
7,394136;7,394136;235,1976
7,394136;7,394136;235,1976
7,394136;7,394136;235,3976
7,394136;7,394136;235,3976
7,394136;7,394136;235,5975
7,394136;7,394136;235,5975
7,394136;7,394136;235,7975
7,394136;7,394136;235,7975
7,394136;7,394136;235,9975
7,394136;7,394136;235,9975
7,394136;7,394136;236,1975
7,394136;7,394136;236,1975
7,394136;7,394136;236,3975
7,394136;7,394136;236,3975
7,394137;7,394137;236,5975
7,394137;7,394137;236,5975
7,394137;7,394137;236,7975
7,394137;7,394137;236,7975
7,394137;7,394137;236,9975
7,394137;7,394137;236,9975
7,394137;7,394137;237,1975
7,394137;7,394137;237,1975
7,394137;7,394137;237,3975
7,394137;7,394137;237,3975
7,394136;7,394136;237,5975
7,394136;7,394136;237,5975
7,394136;7,394136;237,7975
7,394136;7,394136;237,7975
7,394136;7,394136;237,9975
7,394136;7,394136;237,9975
7,394137;7,394137;238,1975
7,394137;7,394137;238,1975
7,394137;7,394137;238,3975
7,394137;7,394137;238,3975
7,394136;7,394136;238,5975
7,394136;7,394136;238,5975
7,394135;7,394135;238,7975
7,394135;7,394135;238,7975
7,394137;7,394137;238,9975
7,394137;7,394137;238,9975
7,394136;7,394136;239,1975
7,394136;7,394136;239,1975
7,394137;7,394137;239,3975
7,394137;7,394137;239,3975
7,394136;7,394136;239,5975
7,394136;7,394136;239,5975
7,394136;7,394136;239,7975
7,394136;7,394136;239,7975
7,394135;7,394135;239,9975
7,394135;7,394135;239,9975
7,394137;7,394137;240,1975
7,394137;7,394137;240,1975
7,394135;7,394135;240,3975
7,394135;7,394135;240,3975
7,394138;7,394138;240,5975
7,394138;7,394138;240,5975
7,394135;7,394135;240,7975
7,394135;7,394135;240,7975
7,394136;7,394136;240,9975
7,394136;7,394136;240,9975
7,394135;7,394135;241,1975
7,394135;7,394135;241,1975
7,394137;7,394137;241,3975
7,394137;7,394137;241,3975
7,394134;7,394134;241,5975
7,394134;7,394134;241,5975
7,394138;7,394138;241,7975
7,394138;7,394138;241,7975
7,394135;7,394135;241,9975
7,394135;7,394135;241,9975
7,394137;7,394137;242,1974
7,394137;7,394137;242,1974
7,394135;7,394135;242,3974
7,394135;7,394135;242,3974
7,394138;7,394138;242,5974
7,394138;7,394138;242,5974
7,394135;7,394135;242,7974
7,394135;7,394135;242,7974
7,394137;7,394137;242,9974
7,394137;7,394137;242,9974
7,394136;7,394136;243,1974
7,394136;7,394136;243,1974
7,394137;7,394137;243,3974
7,394137;7,394137;243,3974
7,394136;7,394136;243,5974
7,394136;7,394136;243,5974
7,394137;7,394137;243,7974
7,394137;7,394137;243,7974
7,394137;7,394137;243,9974
7,394137;7,394137;243,9974
7,394135;7,394135;244,1974
7,394135;7,394135;244,1974
7,394137;7,394137;244,3974
7,394137;7,394137;244,3974
7,394135;7,394135;244,5974
7,394135;7,394135;244,5974
7,394136;7,394136;244,7974
7,394136;7,394136;244,7974
7,394136;7,394136;244,9974
7,394136;7,394136;244,9974
7,394137;7,394137;245,1974
7,394137;7,394137;245,1974
7,394135;7,394135;245,3974
7,394135;7,394135;245,3974
7,394137;7,394137;245,5974
7,394137;7,394137;245,5974
7,394136;7,394136;245,7974
7,394136;7,394136;245,7974
7,394137;7,394137;245,9974
7,394137;7,394137;245,9974
7,394137;7,394137;246,1974
7,394137;7,394137;246,1974
7,394135;7,394135;246,3974
7,394135;7,394135;246,3974
7,394137;7,394137;246,5974
7,394137;7,394137;246,5974
7,394135;7,394135;246,7974
7,394135;7,394135;246,7974
7,394136;7,394136;246,9974
7,394136;7,394136;246,9974
7,394137;7,394137;247,1974
7,394137;7,394137;247,1974
7,394137;7,394137;247,3974
7,394137;7,394137;247,3974
7,394135;7,394135;247,5974
7,394135;7,394135;247,5974
7,394137;7,394137;247,7974
7,394137;7,394137;247,7974
7,394137;7,394137;247,9974
7,394137;7,394137;247,9974
7,394137;7,394137;248,1974
7,394137;7,394137;248,1974
7,394136;7,394136;248,3974
7,394136;7,394136;248,3974
7,394135;7,394135;248,5974
7,394135;7,394135;248,5974
7,394138;7,394138;248,7973
7,394138;7,394138;248,7973
7,394137;7,394137;248,9973
7,394137;7,394137;248,9973
7,394136;7,394136;249,1973
7,394136;7,394136;249,1973
7,394137;7,394137;249,3973
7,394137;7,394137;249,3973
7,394137;7,394137;249,5973
7,394137;7,394137;249,5973
7,394135;7,394135;249,7973
7,394135;7,394135;249,7973
7,394137;7,394137;249,9973
7,394137;7,394137;249,9973
7,394135;7,394135;250,1973
7,394135;7,394135;250,1973
7,394137;7,394137;250,3973
7,394137;7,394137;250,3973
7,394136;7,394136;250,5973
7,394136;7,394136;250,5973
7,394135;7,394135;250,7973
7,394135;7,394135;250,7973
7,394137;7,394137;250,9973
7,394137;7,394137;250,9973
7,394136;7,394136;251,1973
7,394136;7,394136;251,1973
7,394137;7,394137;251,3973
7,394137;7,394137;251,3973
7,394136;7,394136;251,5973
7,394136;7,394136;251,5973
7,394136;7,394136;251,7973
7,394136;7,394136;251,7973
7,394137;7,394137;251,9973
7,394137;7,394137;251,9973
7,394137;7,394137;252,1973
7,394137;7,394137;252,1973
7,394135;7,394135;252,3973
7,394135;7,394135;252,3973
7,394137;7,394137;252,5973
7,394137;7,394137;252,5973
7,394134;7,394134;252,7973
7,394134;7,394134;252,7973
7,394137;7,394137;252,9973
7,394137;7,394137;252,9973
7,394135;7,394135;253,1973
7,394135;7,394135;253,1973
7,394137;7,394137;253,3973
7,394137;7,394137;253,3973
7,394137;7,394137;253,5973
7,394137;7,394137;253,5973
7,394136;7,394136;253,7973
7,394136;7,394136;253,7973
7,394136;7,394136;253,9973
7,394136;7,394136;253,9973
7,394138;7,394138;254,1973
7,394138;7,394138;254,1973
7,394137;7,394137;254,3973
7,394137;7,394137;254,3973
7,394137;7,394137;254,5973
7,394137;7,394137;254,5973
7,394136;7,394136;254,7973
7,394136;7,394136;254,7973
7,394134;7,394134;254,9973
7,394134;7,394134;254,9973
7,394138;7,394138;255,1973
7,394138;7,394138;255,1973
7,394135;7,394135;255,3972
7,394135;7,394135;255,3972
7,394137;7,394137;255,5972
7,394137;7,394137;255,5972
7,394137;7,394137;255,7972
7,394137;7,394137;255,7972
7,394136;7,394136;255,9972
7,394136;7,394136;255,9972
7,394137;7,394137;256,1972
7,394137;7,394137;256,1972
7,394137;7,394137;256,3972
7,394137;7,394137;256,3972
7,394138;7,394138;256,5973
7,394138;7,394138;256,5973
7,394135;7,394135;256,7973
7,394135;7,394135;256,7973
7,394137;7,394137;256,9973
7,394137;7,394137;256,9973
7,394135;7,394135;257,1973
7,394135;7,394135;257,1973
7,394137;7,394137;257,3973
7,394137;7,394137;257,3973
7,394137;7,394137;257,5973
7,394137;7,394137;257,5973
7,394137;7,394137;257,7973
7,394137;7,394137;257,7973
7,394136;7,394136;257,9973
7,394136;7,394136;257,9973
7,394137;7,394137;258,1974
7,394137;7,394137;258,1974
7,394136;7,394136;258,3974
7,394136;7,394136;258,3974
7,394135;7,394135;258,5974
7,394135;7,394135;258,5974
7,394137;7,394137;258,7974
7,394137;7,394137;258,7974
7,394134;7,394134;258,9974
7,394134;7,394134;258,9974
7,394137;7,394137;259,1974
7,394137;7,394137;259,1974
7,394135;7,394135;259,3974
7,394135;7,394135;259,3974
7,394137;7,394137;259,5974
7,394137;7,394137;259,5974
7,394136;7,394136;259,7975
7,394136;7,394136;259,7975
7,394136;7,394136;259,9975
7,394136;7,394136;259,9975
7,394136;7,394136;260,1975
7,394136;7,394136;260,1975
7,394138;7,394138;260,3975
7,394138;7,394138;260,3975
7,394138;7,394138;260,5975
7,394138;7,394138;260,5975
7,394135;7,394135;260,7975
7,394135;7,394135;260,7975
7,394137;7,394137;260,9975
7,394137;7,394137;260,9975
7,394135;7,394135;261,1975
7,394135;7,394135;261,1975
7,394137;7,394137;261,3976
7,394137;7,394137;261,3976
7,394137;7,394137;261,5976
7,394137;7,394137;261,5976
7,394137;7,394137;261,7976
7,394137;7,394137;261,7976
7,394137;7,394137;261,9976
7,394137;7,394137;261,9976
7,394134;7,394134;262,1976
7,394134;7,394134;262,1976
7,394137;7,394137;262,3976
7,394137;7,394137;262,3976
7,394135;7,394135;262,5976
7,394135;7,394135;262,5976
7,394136;7,394136;262,7976
7,394136;7,394136;262,7976
7,394137;7,394137;262,9977
7,394137;7,394137;262,9977
7,394137;7,394137;263,1977
7,394137;7,394137;263,1977
7,394137;7,394137;263,3977
7,394137;7,394137;263,3977
7,394137;7,394137;263,5977
7,394137;7,394137;263,5977
7,394136;7,394136;263,7977
7,394136;7,394136;263,7977
7,394137;7,394137;263,9977
7,394137;7,394137;263,9977
7,394137;7,394137;264,1977
7,394137;7,394137;264,1977
7,394135;7,394135;264,3977
7,394135;7,394135;264,3977
7,394137;7,394137;264,5977
7,394137;7,394137;264,5977
7,394135;7,394135;264,7978
7,394135;7,394135;264,7978
7,394136;7,394136;264,9978
7,394136;7,394136;264,9978
7,394137;7,394137;265,1978
7,394137;7,394137;265,1978
7,394137;7,394137;265,3978
7,394137;7,394137;265,3978
7,394135;7,394135;265,5978
7,394135;7,394135;265,5978
7,394137;7,394137;265,7978
7,394137;7,394137;265,7978
7,394135;7,394135;265,9978
7,394135;7,394135;265,9978
7,394136;7,394136;266,1978
7,394136;7,394136;266,1978
7,394135;7,394135;266,3979
7,394135;7,394135;266,3979
7,394136;7,394136;266,5979
7,394136;7,394136;266,5979
7,394135;7,394135;266,7979
7,394135;7,394135;266,7979
7,394136;7,394136;266,9979
7,394136;7,394136;266,9979
7,394136;7,394136;267,1979
7,394136;7,394136;267,1979
7,394137;7,394137;267,3979
7,394137;7,394137;267,3979
7,394137;7,394137;267,5979
7,394137;7,394137;267,5979
7,394137;7,394137;267,7979
7,394137;7,394137;267,7979
7,394136;7,394136;267,998
7,394136;7,394136;267,998
7,394135;7,394135;268,198
7,394135;7,394135;268,198
7,394137;7,394137;268,398
7,394137;7,394137;268,398
7,394137;7,394137;268,598
7,394137;7,394137;268,598
7,394137;7,394137;268,798
7,394137;7,394137;268,798
7,394136;7,394136;268,998
7,394136;7,394136;268,998
7,394136;7,394136;269,198
7,394136;7,394136;269,198
7,394137;7,394137;269,398
7,394137;7,394137;269,398
7,394137;7,394137;269,5981
7,394137;7,394137;269,5981
7,394135;7,394135;269,7981
7,394135;7,394135;269,7981
7,394137;7,394137;269,9981
7,394137;7,394137;269,9981
7,394134;7,394134;270,1981
7,394134;7,394134;270,1981
7,394138;7,394138;270,3981
7,394138;7,394138;270,3981
7,394136;7,394136;270,5981
7,394136;7,394136;270,5981
7,394137;7,394137;270,7981
7,394137;7,394137;270,7981
7,394137;7,394137;270,9981
7,394137;7,394137;270,9981
7,394138;7,394138;271,1982
7,394138;7,394138;271,1982
7,394136;7,394136;271,3982
7,394136;7,394136;271,3982
7,394136;7,394136;271,5982
7,394136;7,394136;271,5982
7,394137;7,394137;271,7982
7,394137;7,394137;271,7982
7,394135;7,394135;271,9982
7,394135;7,394135;271,9982
7,394137;7,394137;272,1982
7,394137;7,394137;272,1982
7,394137;7,394137;272,3982
7,394137;7,394137;272,3982
7,394135;7,394135;272,5982
7,394135;7,394135;272,5982
7,394137;7,394137;272,7982
7,394137;7,394137;272,7982
7,394136;7,394136;272,9983
7,394136;7,394136;272,9983
7,394138;7,394138;273,1983
7,394138;7,394138;273,1983
7,394137;7,394137;273,3983
7,394137;7,394137;273,3983
7,394135;7,394135;273,5983
7,394135;7,394135;273,5983
7,394137;7,394137;273,7983
7,394137;7,394137;273,7983
7,394135;7,394135;273,9983
7,394135;7,394135;273,9983
7,394136;7,394136;274,1983
7,394136;7,394136;274,1983
7,394135;7,394135;274,3983
7,394135;7,394135;274,3983
7,394137;7,394137;274,5984
7,394137;7,394137;274,5984
7,394135;7,394135;274,7984
7,394135;7,394135;274,7984
7,394136;7,394136;274,9984
7,394136;7,394136;274,9984
7,394137;7,394137;275,1984
7,394137;7,394137;275,1984
7,394136;7,394136;275,3984
7,394136;7,394136;275,3984
7,394135;7,394135;275,5984
7,394135;7,394135;275,5984
7,394137;7,394137;275,7984
7,394137;7,394137;275,7984
7,394135;7,394135;275,9984
7,394135;7,394135;275,9984
7,394137;7,394137;276,1985
7,394137;7,394137;276,1985
7,394135;7,394135;276,3985
7,394135;7,394135;276,3985
7,394137;7,394137;276,5985
7,394137;7,394137;276,5985
7,394135;7,394135;276,7985
7,394135;7,394135;276,7985
7,394137;7,394137;276,9985
7,394137;7,394137;276,9985
7,394135;7,394135;277,1985
7,394135;7,394135;277,1985
7,394136;7,394136;277,3985
7,394136;7,394136;277,3985
7,394135;7,394135;277,5985
7,394135;7,394135;277,5985
7,394137;7,394137;277,7986
7,394137;7,394137;277,7986
7,394136;7,394136;277,9986
7,394136;7,394136;277,9986
7,394138;7,394138;278,1986
7,394138;7,394138;278,1986
7,394136;7,394136;278,3986
7,394136;7,394136;278,3986
7,394136;7,394136;278,5986
7,394136;7,394136;278,5986
7,394137;7,394137;278,7986
7,394137;7,394137;278,7986
7,394135;7,394135;278,9986
7,394135;7,394135;278,9986
7,394137;7,394137;279,1986
7,394137;7,394137;279,1986
7,394137;7,394137;279,3987
7,394137;7,394137;279,3987
7,394137;7,394137;279,5987
7,394137;7,394137;279,5987
7,394137;7,394137;279,7987
7,394137;7,394137;279,7987
7,394137;7,394137;279,9987
7,394137;7,394137;279,9987
