Мотор;x;y;z;time;
;0,05118576;0,1184791;2,148182;34,88015;
;0,05118576;0,1184791;2,148182;34,89015;
;0,05121075;0,1183176;2,148182;34,90015;
;0,05123893;0,118211;2,148182;34,91015;
;0,05123893;0,118211;2,148182;34,92015;
;0,05127824;0,1179904;2,148182;34,93015;
;0,0513214;0,1178493;2,148182;34,94014;
;0,0513214;0,1178493;2,148182;34,95014;
;0,0513725;0,1175564;2,148182;34,96014;
;0,05143013;0,1173743;2,148182;34,97014;
;0,05143013;0,1173743;2,148182;34,98014;
;0,05149351;0,1170189;2,148182;34,99014;
;0,0515797;0,1167858;2,148182;35,00013;
;0,0515825;0,1165588;2,148182;35,01013;
;0,0515825;0,1165588;2,148182;35,02013;
;0,05149903;0,1168577;2,148182;35,03013;
;0,05143373;0,1170481;2,148182;35,04013;
;0,05143373;0,1170481;2,148182;35,05013;
;0,05136386;0,1173795;2,148182;35,06012;
;0,05132298;0,1175615;2,148182;35,07012;
;0,05132298;0,1175615;2,148182;35,08012;
;0,0512727;0,1178323;2,148182;35,09012;
;0,05123651;0,1179759;2,148182;35,10012;
;0,05123651;0,1179759;2,148182;35,11012;
;0,05119071;0,1181867;2,148182;35,12011;
;0,05119071;0,1181867;2,148182;35,13011;
;0,05114323;0,1183674;2,148182;35,14011;
;0,05112379;0,1184517;2,148182;35,15011;
;0,05112379;0,1184517;2,148182;35,16011;
;0,05110152;0,1185599;2,148182;35,1701;
;0,05108557;0,1186042;2,148182;35,1801;
;0,05108557;0,1186042;2,148182;35,1901;
;0,05110414;0,1186533;2,148182;35,2001;
;0,05111911;0,1186642;2,148182;35,2101;
;0,05112797;0,1186544;2,148182;35,2201;
;0,05112797;0,1186544;2,148182;35,23009;
;0,05114437;0,1185908;2,148182;35,24009;
;0,05117242;0,1185267;2,148182;35,25009;
;0,05119748;0,1184454;2,148182;35,26009;
;0,05121676;0,1183526;2,148182;35,27009;
;0,05123749;0,1182292;2,148182;35,28009;
;0,05126485;0,1180917;2,148182;35,29008;
;0,05126485;0,1180917;2,148182;35,30008;
;0,05131959;0,1177786;2,148182;35,31008;
;0,05138548;0,1175962;2,148182;35,32008;
;0,0514371;0,1173924;2,148182;35,33008;
;0,05149785;0,1171335;2,148182;35,34008;
;0,05157148;0,116842;2,148182;35,35007;
;0,05157148;0,116842;2,148182;35,36007;
;0,05157163;0,1167119;2,148182;35,37007;
;0,05150924;0,1168228;2,148182;35,38007;
;0,05150924;0,1168228;2,148182;35,39007;
;0,05142029;0,1171622;2,148182;35,40007;
;0,05137196;0,1173497;2,148182;35,41006;
;0,05137196;0,1173497;2,148182;35,42006;
;0,05130966;0,1176829;2,148182;35,43006;
;0,05127219;0,117844;2,148182;35,44006;
;0,05127219;0,117844;2,148182;35,45006;
;0,05123139;0,1180842;2,148182;35,46006;
;0,05120889;0,1182029;2,148182;35,47005;
;0,05120889;0,1182029;2,148182;35,48005;
;0,05117781;0,1183783;2,148182;35,49005;
;0,05115423;0,1184637;2,148182;35,50005;
;0,05115423;0,1184637;2,148182;35,51005;
;0,05113038;0,1185648;2,148182;35,52005;
;0,05111551;0,1186155;2,148182;35,53004;
;0,05110912;0,1186469;2,148182;35,54004;
;0,05110912;0,1186469;2,148182;35,55004;
;0,05111189;0,118658;2,148182;35,56004;
;0,051118;0,1186531;2,148182;35,57004;
;0,05112876;0,1186229;2,148182;35,58004;
;0,05112876;0,1186229;2,148182;35,59003;
;0,05115255;0,1185276;2,148182;35,60003;
;0,05117683;0,1184588;2,148182;35,61003;
;0,05117683;0,1184588;2,148182;35,62003;
;0,05120988;0,1182935;2,148182;35,63003;
;0,05124156;0,1181908;2,148182;35,64003;
;0,05124156;0,1181908;2,148182;35,65002;
;0,05126599;0,1179591;2,148182;35,66002;
;0,05130208;0,1178067;2,148182;35,67002;
;0,05130208;0,1178067;2,148182;35,68002;
;0,05137137;0,1174943;2,148182;35,69002;
;0,05144548;0,1172997;2,148182;35,70002;
;0,05149446;0,117105;2,148182;35,71001;
;0,05149446;0,117105;2,148182;35,72001;
;0,05156029;0,116702;2,148182;35,73001;
;0,05148938;0,1164875;2,148182;35,74001;
;0,05148938;0,1164875;2,148182;35,75001;
;0,05146407;0,1168258;2,148182;35,76001;
;0,05144782;0,1170296;2,148182;35,77;
;0,05144782;0,1170296;2,148182;35,78;
;0,05137161;0,1173854;2,148182;35,79;
;0,05132012;0,1175753;2,148182;35,8;
;0,05128293;0,1177517;2,148182;35,81;
;0,05128293;0,1177517;2,148182;35,82;
;0,05124688;0,1180243;2,148182;35,82999;
;0,05121953;0,1181497;2,148182;35,83999;
;0,05121953;0,1181497;2,148182;35,84999;
;0,05117989;0,1183443;2,148182;35,85999;
;0,05115367;0,1184326;2,148182;35,86999;
;0,05115367;0,1184326;2,148182;35,87999;
;0,05113272;0,1185468;2,148182;35,88998;
;0,05112226;0,1185993;2,148182;35,89998;
;0,05112226;0,1185993;2,148182;35,90998;
;0,05113081;0,1186463;2,148182;35,91998;
;0,05113499;0,1186623;2,148182;35,92998;
;0,05113499;0,1186623;2,148182;35,93998;
;0,05113909;0,1186423;2,148182;35,94997;
;0,05114877;0,1186113;2,148182;35,95997;
;0,05114877;0,1186113;2,148182;35,96997;
;0,05116222;0,118527;2,148182;35,97997;
;0,05117886;0,1184625;2,148182;35,98997;
;0,05117886;0,1184625;2,148182;35,99997;
;0,05120837;0,1182975;2,148182;36,00996;
;0,05124225;0,1181939;2,148182;36,01996;
;0,05124225;0,1181939;2,148182;36,02996;
;0,0512867;0,1179685;2,148182;36,03996;
;0,05133519;0,1178278;2,148182;36,04996;
;0,05133519;0,1178278;2,148182;36,05996;
;0,05139963;0,117529;2,148182;36,06995;
;0,05147037;0,1173342;2,148182;36,07995;
;0,05147037;0,1173342;2,148182;36,08995;
;0,05152607;0,116977;2,148182;36,09995;
;0,05158459;0,116753;2,148182;36,10995;
;0,05163961;0,1164946;2,148182;36,11995;
;0,05163961;0,1164946;2,148182;36,12994;
;0,05154327;0,1167468;2,148182;36,13994;
;0,05145447;0,1169348;2,148182;36,14994;
;0,05145447;0,1169348;2,148182;36,15994;
;0,05137136;0,1172893;2,148182;36,16994;
;0,05132842;0,1174867;2,148182;36,17994;
;0,05132842;0,1174867;2,148182;36,18993;
;0,05127436;0,1177809;2,148182;36,19993;
;0,05123787;0,1179233;2,148182;36,20993;
;0,05123787;0,1179233;2,148182;36,21993;
;0,05120327;0,1181465;2,148182;36,22993;
;0,05117866;0,1182598;2,148182;36,23993;
;0,05117866;0,1182598;2,148182;36,24992;
;0,05116103;0,1184151;2,148182;36,25992;
;0,05114563;0,1184933;2,148182;36,26992;
;0,05114563;0,1184933;2,148182;36,27992;
;0,05112513;0,1185872;2,148182;36,28992;
;0,05111225;0,1186267;2,148182;36,29992;
;0,05111225;0,1186267;2,148182;36,30991;
;0,05110861;0,1186602;2,148182;36,31991;
;0,05111082;0,1186613;2,148182;36,32991;
;0,05111082;0,1186613;2,148182;36,33991;
;0,05112356;0,1186202;2,148182;36,34991;
;0,05113803;0,1185859;2,148182;36,35991;
;0,05113803;0,1185859;2,148182;36,3699;
;0,05116335;0,1184786;2,148182;36,3799;
;0,05118737;0,1184103;2,148182;36,3899;
;0,05118737;0,1184103;2,148182;36,3999;
;0,05121867;0,1182452;2,148182;36,4099;
;0,05125243;0,1181326;2,148182;36,4199;
;0,05125243;0,1181326;2,148182;36,42989;
;0,05129652;0,11788;2,148182;36,43989;
;0,05134554;0,1177211;2,148182;36,44989;
;0,05134554;0,1177211;2,148182;36,45989;
;0,05139874;0,1174076;2,148182;36,46989;
;0,05139874;0,1174076;2,148182;36,47989;
;0,05146914;0,1170539;2,148182;36,48988;
;0,05152908;0,1168474;2,148182;36,49988;
;0,05156903;0,1166036;2,148182;36,50988;
;0,05156903;0,1166036;2,148182;36,51988;
;0,05150965;0,1166874;2,148182;36,52988;
;0,05144839;0,1168418;2,148182;36,53988;
;0,05144839;0,1168418;2,148182;36,54987;
;0,05139235;0,1171933;2,148182;36,55987;
;0,05136474;0,1173851;2,148182;36,56987;
;0,05136474;0,1173851;2,148182;36,57987;
;0,05132059;0,1176857;2,148182;36,58987;
;0,05128948;0,1178459;2,148182;36,59986;
;0,05128948;0,1178459;2,148182;36,60986;
;0,05124618;0,1180841;2,148182;36,61986;
;0,05121373;0,1181979;2,148182;36,62986;
;0,05121373;0,1181979;2,148182;36,63986;
;0,05117186;0,1183613;2,148182;36,64986;
;0,05114483;0,1184473;2,148182;36,65985;
;0,05114483;0,1184473;2,148182;36,66985;
;0,05112434;0,1185531;2,148182;36,67985;
;0,05111418;0,1185972;2,148182;36,68985;
;0,05111418;0,1185972;2,148182;36,69985;
;0,0511109;0,1186511;2,148182;36,70985;
;0,05111158;0,1186629;2,148182;36,71984;
;0,05111158;0,1186629;2,148182;36,72984;
;0,05112086;0,1186418;2,148182;36,73984;
;0,05112086;0,1186418;2,148182;36,74984;
;0,05113728;0,1185782;2,148182;36,75984;
;0,05115233;0,1185273;2,148182;36,76984;
;0,05116474;0,1184622;2,148182;36,77983;
;0,05116474;0,1184622;2,148182;36,78983;
;0,05118691;0,1183103;2,148182;36,79983;
;0,05121573;0,1181999;2,148182;36,80983;
;0,05121573;0,1181999;2,148182;36,81983;
;0,05127079;0,1179844;2,148182;36,82983;
;0,05133547;0,1178386;2,148182;36,83982;
;0,05133547;0,1178386;2,148182;36,84982;
;0,05139492;0,1175283;2,148182;36,85982;
;0,05144414;0,1173363;2,148182;36,86982;
;0,05144414;0,1173363;2,148182;36,87982;
;0,05149494;0,11697;2,148182;36,88982;
;0,05156171;0,1167381;2,148182;36,89981;
;0,05156171;0,1167381;2,148182;36,90981;
;0,05161746;0,1164189;2,148182;36,91981;
;0,05159537;0,1164688;2,148182;36,92981;
;0,05159537;0,1164688;2,148182;36,93981;
;0,05150221;0,1167747;2,148182;36,94981;
;0,05144525;0,1169657;2,148182;36,9598;
;0,05144525;0,1169657;2,148182;36,9698;
;0,05137883;0,1173068;2,148182;36,9798;
;0,05133756;0,1175007;2,148182;36,9898;
;0,05129782;0,1177034;2,148182;36,9998;
;0,0512565;0,1179043;2,148182;37,0098;
;0,05121716;0,118075;2,148182;37,01979;
;0,05117903;0,118229;2,148182;37,02979;
;0,05117903;0,118229;2,148182;37,03979;
;0,05112809;0,1184314;2,148182;37,04979;
;0,05109321;0,1185201;2,148182;37,05979;
;0,05109257;0,1185927;2,148182;37,06979;
;0,05110198;0,1186406;2,148182;37,07978;
;0,05110928;0,1186565;2,148182;37,08978;
;0,05111381;0,1186603;2,148182;37,09978;
;0,05112002;0,1186399;2,148182;37,10978;
;0,05112002;0,1186399;2,148182;37,11978;
;0,05113774;0,1185426;2,148182;37,12978;
;0,05115845;0,1184721;2,148182;37,13977;
;0,05117878;0,1183725;2,148182;37,14977;
;0,05117878;0,1183725;2,148182;37,15977;
;0,05122016;0,1181802;2,148182;37,16977;
;0,05126473;0,118057;2,148182;37,17977;
;0,05126473;0,118057;2,148182;37,18977;
;0,05132075;0,1177736;2,148182;37,19976;
;0,05138189;0,1175953;2,148182;37,20976;
;0,05143497;0,117402;2,148182;37,21976;
;0,05143497;0,117402;2,148182;37,22976;
;0,05149882;0,1170184;2,148182;37,23976;
;0,05158578;0,1167783;2,148182;37,24976;
;0,05165962;0,116523;2,148182;37,25975;
;0,05165962;0,116523;2,148182;37,26975;
;0,05155561;0,1168027;2,148182;37,27975;
;0,05145908;0,1169882;2,148182;37,28975;
;0,05145908;0,1169882;2,148182;37,29975;
;0,05138849;0,1173486;2,148182;37,30975;
;0,05135978;0,1175386;2,148182;37,31974;
;0,05135978;0,1175386;2,148182;37,32974;
;0,05128922;0,1178317;2,148182;37,33974;
;0,05124375;0,1179746;2,148182;37,34974;
;0,05124375;0,1179746;2,148182;37,35974;
;0,05119814;0,1181968;2,148182;37,36974;
;0,05117157;0,1183081;2,148182;37,37973;
;0,05115491;0,1183981;2,148182;37,38973;
;0,05115491;0,1183981;2,148182;37,39973;
;0,05113832;0,1185356;2,148182;37,40973;
;0,05112856;0,1185935;2,148182;37,41973;
;0,05112856;0,1185935;2,148182;37,42973;
;0,05114077;0,1186489;2,148182;37,43972;
;0,05114353;0,118664;2,148182;37,44972;
;0,05113776;0,1186588;2,148182;37,45972;
;0,05113776;0,1186588;2,148182;37,46972;
;0,05113281;0,118608;2,148182;37,47972;
;0,05113962;0,1185695;2,148182;37,48972;
;0,05113962;0,1185695;2,148182;37,49971;
;0,05116467;0,1184483;2,148182;37,50971;
;0,05119316;0,118372;2,148182;37,51971;
;0,0512186;0,1182728;2,148182;37,52971;
;0,0512186;0,1182728;2,148182;37,53971;
;0,05126611;0,1180118;2,148182;37,54971;
;0,05132122;0,1178494;2,148182;37,5597;
;0,05136429;0,1176672;2,148182;37,5697;
;0,05136429;0,1176672;2,148182;37,5797;
;0,05141987;0,1172918;2,148182;37,5897;
;0,05148571;0,1170711;2,148182;37,5997;
;0,05153103;0,1168291;2,148182;37,6097;
;0,05153103;0,1168291;2,148182;37,61969;
;0,0515168;0,1165976;2,148182;37,62969;
;0,05145797;0,1166915;2,148182;37,63969;
;0,05145797;0,1166915;2,148182;37,64969;
;0,05139946;0,1170685;2,148182;37,65969;
;0,05137128;0,117279;2,148182;37,66969;
;0,05133909;0,1174685;2,148182;37,67968;
;0,05133909;0,1174685;2,148182;37,68968;
;0,05128213;0,1177626;2,148182;37,69968;
;0,05124258;0,1179075;2,148182;37,70968;
;0,05124258;0,1179075;2,148182;37,71968;
;0,05118957;0,1181346;2,148182;37,72968;
;0,05115351;0,1182473;2,148182;37,73967;
;0,05115351;0,1182473;2,148182;37,74967;
;0,05112483;0,118412;2,148182;37,75967;
;0,05111668;0,1184926;2,148182;37,76967;
;0,05111668;0,1184926;2,148182;37,77967;
;0,05111365;0,1185873;2,148182;37,78967;
;0,05110973;0,1186316;2,148182;37,79966;
;0,05110973;0,1186316;2,148182;37,80966;
;0,05110938;0,1186607;2,148182;37,81966;
;0,05111236;0,118659;2,148182;37,82966;
;0,05111236;0,118659;2,148182;37,83966;
;0,05112306;0,1186162;2,148182;37,84966;
;0,05113464;0,1185692;2,148182;37,85965;
;0,05114517;0,1185069;2,148182;37,86965;
;0,05114517;0,1185069;2,148182;37,87965;
;0,05116605;0,1183767;2,148182;37,88965;
;0,05119138;0,1182772;2,148182;37,89965;
;0,05119138;0,1182772;2,148182;37,90965;
;0,05125454;0,1180424;2,148182;37,91964;
;0,05130897;0,1178975;2,148182;37,92964;
;0,05134232;0,1177447;2,148182;37,93964;
;0,05134232;0,1177447;2,148182;37,94964;
;0,0513873;0,117435;2,148182;37,95964;
;0,05144569;0,1172205;2,148182;37,96964;
;0,0514969;0,116995;2,148182;37,97963;
;0,0514969;0,116995;2,148182;37,98963;
;0,05156321;0,1165725;2,148182;37,99963;
;0,05164684;0,1163268;2,148182;38,00963;
;0,05164684;0,1163268;2,148182;38,01963;
;0,051566;0,1165974;2,148182;38,02962;
;0,05148578;0,116798;2,148182;38,03962;
;0,05148578;0,116798;2,148182;38,04962;
;0,05140528;0,1171491;2,148182;38,05962;
;0,05136407;0,1173397;2,148182;38,06962;
;0,05136407;0,1173397;2,148182;38,07962;
;0,0513067;0,1176646;2,148182;38,08961;
;0,05126713;0,1178383;2,148182;38,09961;
;0,05126713;0,1178383;2,148182;38,10961;
;0,05121871;0,1180854;2,148182;38,11961;
;0,05118518;0,1182127;2,148182;38,12961;
;0,05115902;0,1183187;2,148182;38,13961;
;0,05115902;0,1183187;2,148182;38,1496;
;0,0511196;0,1184717;2,148182;38,1596;
;0,05108925;0,1185402;2,148182;38,1696;
;0,05108226;0,1185922;2,148182;38,1796;
;0,05108226;0,1185922;2,148182;38,1896;
;0,05109903;0,1186493;2,148182;38,1996;
;0,05110952;0,1186607;2,148182;38,20959;
;0,05110952;0,1186607;2,148182;38,21959;
;0,0511237;0,1186389;2,148182;38,22959;
;0,05113947;0,1186071;2,148182;38,23959;
;0,05113947;0,1186071;2,148182;38,24959;
;0,05117315;0,1185122;2,148182;38,25959;
;0,05119997;0,1184437;2,148182;38,26958;
;0,05121912;0,1183593;2,148182;38,27958;
;0,05121912;0,1183593;2,148182;38,28958;
;0,05125483;0,1181554;2,148182;38,29958;
;0,05129455;0,11803;2,148182;38,30958;
;0,05129455;0,11803;2,148182;38,31958;
;0,05134413;0,1177405;2,148182;38,32957;
;0,05139537;0,1175586;2,148182;38,33957;
;0,05143218;0,1173592;2,148182;38,34957;
;0,05143218;0,1173592;2,148182;38,35957;
;0,0514878;0,1169719;2,148182;38,36957;
;0,05156127;0,1167397;2,148182;38,37957;
;0,05156127;0,1167397;2,148182;38,38956;
;0,05174645;0,116287;2,148182;38,39956;
;0,05166858;0,1162744;2,148182;38,40956;
;0,0515481;0,1164489;2,148182;38,41956;
;0,0515481;0,1164489;2,148182;38,42956;
;0,05145032;0,1168545;2,148182;38,43956;
;0,05141031;0,1170804;2,148182;38,44955;
;0,05141031;0,1170804;2,148182;38,45955;
;0,0513506;0,1174278;2,148182;38,46955;
;0,05130934;0,1175985;2,148182;38,47955;
;0,05130934;0,1175985;2,148182;38,48955;
;0,05124562;0,1178731;2,148182;38,49955;
;0,05120105;0,1180143;2,148182;38,50954;
;0,05120105;0,1180143;2,148182;38,51954;
;0,05116103;0,1182254;2,148182;38,52954;
;0,05115063;0,1183329;2,148182;38,53954;
;0,05115063;0,1183329;2,148182;38,54954;
;0,05113645;0,1184782;2,148182;38,55954;
;0,05112233;0,1185529;2,148182;38,56953;
;0,05111088;0,1186048;2,148182;38,57953;
;0,05111088;0,1186048;2,148182;38,58953;
;0,05110845;0,1186475;2,148182;38,59953;
;0,05111115;0,1186615;2,148182;38,60953;
;0,05111115;0,1186615;2,148182;38,61953;
;0,0511298;0,1186401;2,148182;38,62952;
;0,05115649;0,1186077;2,148182;38,63952;
;0,05115649;0,1186077;2,148182;38,64952;
;0,05117934;0,1185198;2,148182;38,65952;
;0,05119352;0,1184523;2,148182;38,66952;
;0,05119352;0,1184523;2,148182;38,67952;
;0,05121195;0,1182816;2,148182;38,68951;
;0,05124218;0,1181641;2,148182;38,69951;
;0,05127348;0,1180371;2,148182;38,70951;
;0,05127348;0,1180371;2,148182;38,71951;
;0,05132258;0,1177781;2,148182;38,72951;
;0,05137702;0,117615;2,148182;38,73951;
;0,05137702;0,117615;2,148182;38,7495;
;0,0514369;0,1172771;2,148182;38,7595;
;0,05150227;0,117069;2,148182;38,7695;
;0,05150227;0,117069;2,148182;38,7795;
;0,05156475;0,1166762;2,148182;38,7895;
;0,05166294;0,1164328;2,148182;38,7995;
;0,05166294;0,1164328;2,148182;38,80949;
;0,05158454;0,1164314;2,148182;38,81949;
;0,05150194;0,1165721;2,148182;38,82949;
;0,05150194;0,1165721;2,148182;38,83949;
;0,0514507;0,116946;2,148182;38,84949;
;0,05142541;0,1171467;2,148182;38,85949;
;0,05142541;0,1171467;2,148182;38,86948;
;0,05136024;0,1174656;2,148182;38,87948;
;0,05131252;0,1176292;2,148182;38,88948;
;0,05127729;0,1177756;2,148182;38,89948;
;0,05127729;0,1177756;2,148182;38,90948;
;0,05123554;0,118004;2,148182;38,91948;
;0,05120842;0,118122;2,148182;38,92947;
;0,05120842;0,118122;2,148182;38,93947;
;0,05117807;0,1182955;2,148182;38,94947;
;0,05115543;0,1183871;2,148182;38,95947;
;0,05115543;0,1183871;2,148182;38,96947;
;0,05112265;0,1185106;2,148182;38,97947;
;0,05109571;0,1185698;2,148182;38,98946;
;0,05109571;0,1185698;2,148182;38,99946;
;0,0510774;0,1186292;2,148182;39,00946;
;0,05108538;0,118656;2,148182;39,01946;
;0,05109985;0,1186656;2,148182;39,02946;
;0,05109985;0,1186656;2,148182;39,03946;
;0,05111981;0,1186305;2,148182;39,04945;
;0,05113508;0,1185983;2,148182;39,05945;
;0,05113508;0,1185983;2,148182;39,06945;
;0,05115744;0,1184894;2,148182;39,07945;
;0,05118091;0,1184061;2,148182;39,08945;
;0,05120029;0,1183172;2,148182;39,09945;
;0,05120029;0,1183172;2,148182;39,10944;
;0,05123037;0,1181156;2,148182;39,11944;
;0,05126637;0,1179923;2,148182;39,12944;
;0,05126637;0,1179923;2,148182;39,13944;
;0,0513244;0,11771;2,148182;39,14944;
;0,05138297;0,1175281;2,148182;39,15944;
;0,05138297;0,1175281;2,148182;39,16943;
;0,05143707;0,1171545;2,148182;39,17943;
;0,05149597;0,1169269;2,148182;39,18943;
;0,05156061;0,116688;2,148182;39,19943;
;0,05156061;0,116688;2,148182;39,20943;
;0,05157794;0,1165242;2,148182;39,21943;
;0,05152687;0,1166398;2,148182;39,22942;
;0,05152687;0,1166398;2,148182;39,23942;
;0,05144488;0,1169868;2,148182;39,24942;
;0,05139803;0,117187;2,148182;39,25942;
;0,05135984;0,1173789;2,148182;39,26942;
;0,05135984;0,1173789;2,148182;39,27942;
;0,05130146;0,1177007;2,148182;39,28941;
;0,05126154;0,1178665;2,148182;39,29941;
;0,05126154;0,1178665;2,148182;39,30941;
;0,05121341;0,1181192;2,148182;39,31941;
;0,05118047;0,1182435;2,148182;39,32941;
;0,0511574;0,1183432;2,148182;39,33941;
;0,0511574;0,1183432;2,148182;39,3494;
;0,05112776;0,1184874;2,148182;39,3594;
;0,05109997;0,1185537;2,148182;39,3694;
;0,05109997;0,1185537;2,148182;39,3794;
;0,05108723;0,1186258;2,148182;39,3894;
;0,05109045;0,1186546;2,148182;39,39939;
;0,05109889;0,1186648;2,148182;39,40939;
;0,05109889;0,1186648;2,148182;39,41939;
;0,05111554;0,1186357;2,148182;39,42939;
;0,05113052;0,1186048;2,148182;39,43939;
;0,05113052;0,1186048;2,148182;39,44939;
;0,05115647;0,1185008;2,148182;39,45938;
;0,05118214;0,1184319;2,148182;39,46938;
;0,05118214;0,1184319;2,148182;39,47938;
;0,0512167;0,1182599;2,148182;39,48938;
;0,05125313;0,1181498;2,148182;39,49938;
;0,05128281;0,1180297;2,148182;39,50938;
;0,05128281;0,1180297;2,148182;39,51937;
;0,05135274;0,1177417;2,148182;39,52937;
;0,05141453;0,1175631;2,148182;39,53937;
;0,05141453;0,1175631;2,148182;39,54937;
;0,05145785;0,1172135;2,148182;39,55937;
;0,05150704;0,1169988;2,148182;39,56937;
;0,05150704;0,1169988;2,148182;39,57936;
;0,0515629;0,1166095;2,148182;39,58936;
;0,05144455;0,116491;2,148182;39,59936;
;0,0514287;0,1167095;2,148182;39,60936;
;0,0514287;0,1167095;2,148182;39,61936;
;0,05140772;0,11709;2,148182;39,62936;
;0,05137832;0,117289;2,148182;39,63935;
;0,05133032;0,1174715;2,148182;39,64935;
;0,05133032;0,1174715;2,148182;39,65935;
;0,05124991;0,1177591;2,148182;39,66935;
;0,05121112;0,117902;2,148182;39,67935;
;0,05121112;0,117902;2,148182;39,68935;
;0,05118782;0,118138;2,148182;39,69934;
;0,05117377;0,1182522;2,148182;39,70934;
;0,05115825;0,1183503;2,148182;39,71934;
;0,05115825;0,1183503;2,148182;39,72934;
;0,05113778;0,1184924;2,148182;39,73934;
;0,05112216;0,118561;2,148182;39,74934;
;0,05112216;0,118561;2,148182;39,75933;
;0,05111114;0,1186359;2,148182;39,76933;
;0,05110543;0,1186577;2,148182;39,77933;
;0,05110392;0,1186604;2,148182;39,78933;
;0,05110392;0,1186604;2,148182;39,79933;
;0,05110117;0,1186322;2,148182;39,80933;
;0,05110263;0,1185974;2,148182;39,81932;
;0,05110263;0,1185974;2,148182;39,82932;
;0,05114321;0,1184907;2,148182;39,83932;
;0,05118154;0,1184149;2,148182;39,84932;
;0,05120805;0,118319;2,148182;39,85932;
;0,05120805;0,118319;2,148182;39,86932;
;0,0512439;0,118109;2,148182;39,87931;
;0,0512846;0,1179669;2,148182;39,88931;
;0,0512846;0,1179669;2,148182;39,89931;
;0,0513389;0,1176883;2,148182;39,90931;
;0,05139644;0,1175125;2,148182;39,91931;
;0,05139644;0,1175125;2,148182;39,92931;
;0,05146188;0,1171491;2,148182;39,9393;
;0,05153706;0,1169285;2,148182;39,9493;
;0,05159644;0,1166927;2,148182;39,9593;
;0,05159644;0,1166927;2,148182;39,9693;
;0,05154023;0,116759;2,148182;39,9793;
;0,05146592;0,1169122;2,148182;39,9893;
;0,05146592;0,1169122;2,148182;39,99929;
;0,05138401;0,117245;2,148182;40,00929;
;0,05134296;0,1174335;2,148182;40,01929;
;0,05131178;0,1176082;2,148182;40,02929;
;0,05131178;0,1176082;2,148182;40,03929;
;0,05126387;0,1178846;2,148182;40,04929;
;0,05123039;0,1180254;2,148182;40,05928;
;0,05123039;0,1180254;2,148182;40,06928;
;0,05119116;0,1182399;2,148182;40,07928;
;0,05116395;0,1183476;2,148182;40,08928;
;0,05116395;0,1183476;2,148182;40,09928;
;0,05113536;0,1184875;2,148182;40,10928;
;0,05111505;0,1185583;2,148182;40,11927;
;0,05110154;0,1186091;2,148182;40,12927;
;0,05110154;0,1186091;2,148182;40,13927;
;0,05108351;0,1186493;2,148182;40,14927;
;0,05108954;0,1186633;2,148182;40,15927;
;0,05110497;0,1186572;2,148182;40,16927;
;0,05110497;0,1186572;2,148182;40,17926;
;0,05113209;0,1185911;2,148182;40,18926;
;0,05115649;0,1185388;2,148182;40,19926;
;0,05117771;0,1184651;2,148182;40,20926;
;0,0512036;0,1183627;2,148182;40,21926;
;0,0512036;0,1183627;2,148182;40,22926;
;0,05125524;0,1181393;2,148182;40,23925;
;0,05132468;0,1179823;2,148182;40,24925;
;0,05136501;0,1178269;2,148182;40,25925;
;0,05136501;0,1178269;2,148182;40,26925;
;0,05139039;0,1175162;2,148182;40,27925;
;0,05143562;0,1173138;2,148182;40,28925;
;0,05143562;0,1173138;2,148182;40,29924;
;0,05149706;0,1169295;2,148182;40,30924;
;0,05156995;0,1166875;2,148182;40,31924;
;0,05146519;0,1165157;2,148182;40,32924;
;0,05146519;0,1165157;2,148182;40,33924;
;0,05139985;0,1168973;2,148182;40,34924;
;0,05138125;0,1171265;2,148182;40,35923;
;0,05134671;0,1173304;2,148182;40,36923;
;0,05134671;0,1173304;2,148182;40,37923;
;0,05128912;0,1176464;2,148182;40,38923;
;0,05125552;0,1178311;2,148182;40,39923;
;0,05123192;0,1179741;2,148182;40,40923;
;0,05123192;0,1179741;2,148182;40,41922;
;0,05119528;0,118195;2,148182;40,42922;
;0,05116578;0,1183139;2,148182;40,43922;
;0,05116578;0,1183139;2,148182;40,44922;
;0,05112737;0,1184787;2,148182;40,45922;
;0,05110043;0,1185512;2,148182;40,46922;
;0,05108426;0,1185999;2,148182;40,47921;
;0,05108426;0,1185999;2,148182;40,48921;
;0,05108885;0,1186507;2,148182;40,49921;
;0,05109987;0,1186649;2,148182;40,50921;
;0,05109987;0,1186649;2,148182;40,51921;
;0,05111805;0,1186372;2,148182;40,52921;
;0,05113166;0,1186118;2,148182;40,5392;
;0,05114353;0,1185692;2,148182;40,5492;
;0,05114353;0,1185692;2,148182;40,5592;
;0,05116601;0,1184402;2,148182;40,5692;
;0,05119035;0,1183458;2,148182;40,5792;
;0,05119035;0,1183458;2,148182;40,5892;
;0,05121738;0,11814;2,148182;40,59919;
;0,05125239;0,1180065;2,148182;40,60919;
;0,0513001;0,117856;2,148182;40,61919;
;0,0513001;0,117856;2,148182;40,62919;
;0,05138231;0,1175391;2,148182;40,63919;
;0,05147718;0,1173439;2,148182;40,64919;
;0,05147718;0,1173439;2,148182;40,65918;
;0,05151876;0,1169421;2,148182;40,66918;
;0,05156763;0,1167108;2,148182;40,67918;
;0,05161225;0,116484;2,148182;40,68918;
;0,05161225;0,116484;2,148182;40,69918;
;0,0516927;0,1160711;2,148182;40,70918;
;0,05157078;0,115849;2,148182;40,71917;
;0,05157078;0,115849;2,148182;40,72917;
